risk_score,risk_level,ml_contribution,anomaly_contribution,rule_contribution,ml_fraud_prob,is_flagged,risk_factors,isFraud
7.25,LOW,0.3,6.95,0,0.0061,False,[],0
36.09,LOW,0.0,6.09,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
15.12,LOW,0.34,7.78,7,0.0068,False,['Destination had zero balance'],0
35.05,LOW,0.14,4.91,30,0.0028,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.3,LOW,0.01,6.29,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
16.62,LOW,0.5,6.11,10,0.0101,False,['>90% of balance transferred'],0
6.75,LOW,0.0,6.75,0,0.0,False,[],0
39.04,LOW,0.0,9.04,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.55,LOW,0.08,5.46,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.78,LOW,0.29,6.49,30,0.0058,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
6.69,LOW,0.08,6.61,0,0.0017,False,[],0
35.82,LOW,0.01,5.81,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.49,LOW,0.14,5.35,30,0.0028,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.77,LOW,0.14,6.63,30,0.0028,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.5,LOW,0.5,5.0,30,0.01,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.59,LOW,0.05,6.54,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.95,LOW,0.0,6.95,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.09,LOW,0.63,6.46,0,0.0127,False,[],0
36.63,LOW,0.05,6.58,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.34,LOW,0.05,5.28,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.62,LOW,0.16,5.46,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.05,LOW,0.01,5.04,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.89,LOW,0.11,5.78,30,0.0022,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.62,LOW,0.01,5.62,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.85,LOW,0.06,5.79,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.98,LOW,0.0,5.98,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.3,LOW,0.0,5.3,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.52,LOW,0.45,5.07,30,0.009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.27,LOW,0.2,5.07,30,0.004,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.17,LOW,0.01,5.17,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.84,LOW,0.0,5.84,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.12,LOW,0.08,6.04,0,0.0017,False,[],0
35.14,LOW,0.03,5.11,30,0.0006,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.54,LOW,0.0,6.54,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.11,LOW,0.0,5.11,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.64,LOW,0.05,6.59,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.75,LOW,0.0,5.75,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.84,LOW,0.01,5.83,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.35,LOW,0.0,5.35,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.33,LOW,0.67,6.66,30,0.0135,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.97,LOW,0.08,4.88,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.82,LOW,0.0,5.82,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.11,LOW,0.03,5.08,30,0.0006,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.14,LOW,0.01,6.13,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.03,5.67,30,0.0007,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.68,LOW,0.0,5.68,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.01,5.7,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.32,LOW,0.37,4.95,30,0.0075,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.01,LOW,0.0,6.01,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.9,LOW,0.08,4.82,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.16,LOW,0.11,5.05,30,0.0023,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.01,LOW,0.0,6.01,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.93,LOW,0.08,4.85,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.06,LOW,0.01,9.05,30,0.0002,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
36.75,LOW,0.48,6.28,30,0.0096,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.01,LOW,0.24,6.77,0,0.0047,False,[],0
36.08,LOW,0.0,6.07,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.02,LOW,0.01,5.02,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.06,5.64,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.41,LOW,0.01,5.4,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.81,LOW,0.01,5.8,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.93,LOW,0.0,5.93,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.99,LOW,0.08,4.91,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.66,LOW,0.2,6.45,30,0.0041,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.64,LOW,0.01,5.63,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.48,LOW,0.01,5.47,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.4,LOW,0.01,5.39,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.19,LOW,0.0,6.19,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.65,LOW,0.08,5.57,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.19,LOW,0.0,6.19,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.09,LOW,0.03,5.06,30,0.0007,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.58,LOW,0.0,6.58,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.39,LOW,0.01,6.39,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.38,LOW,0.01,5.37,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
38.3,LOW,0.0,8.3,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'High-frequency destination account']",0
36.58,LOW,0.05,6.53,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.04,LOW,0.03,5.01,30,0.0007,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.95,LOW,0.6,5.35,30,0.0121,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.35,LOW,0.0,6.35,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.45,LOW,0.0,6.45,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.52,LOW,0.01,6.51,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.52,LOW,0.08,5.44,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.77,LOW,0.01,5.76,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.89,LOW,0.0,5.89,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.99,LOW,0.08,4.9,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.57,LOW,0.0,7.56,0,0.0,False,[],0
14.83,LOW,0.0,7.83,7,0.0,False,['Destination had zero balance'],0
6.76,LOW,0.3,6.45,0,0.0061,False,[],0
35.46,LOW,0.01,5.45,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.65,LOW,0.08,5.56,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.98,LOW,0.0,5.98,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.08,LOW,0.15,4.93,30,0.003,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.65,LOW,0.0,6.65,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.39,LOW,0.0,7.39,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.04,LOW,0.01,5.03,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.21,LOW,0.08,7.12,0,0.0017,False,[],0
35.32,LOW,0.0,5.32,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.95,LOW,0.11,6.85,0,0.0022,False,[],0
35.81,LOW,0.0,5.81,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.45,LOW,0.08,6.36,0,0.0017,False,[],0
35.6,LOW,0.1,5.5,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.15,LOW,0.0,6.15,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.95,LOW,0.26,5.69,30,0.0051,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.09,LOW,0.16,4.93,30,0.0031,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
